2303;130;157;217;land;true;plains;1
2304;198;226;152;land;false;forest;1
2305;196;232;174;land;false;plains;1
2306;213;229;153;land;false;forest;1
2307;254;249;20;land;false;forest;1
2308;228;143;131;land;false;desert;1
2309;133;220;249;land;false;urban;1
2310;229;132;142;land;false;desert;1
2311;157;179;238;land;false;forest;1
2312;223;237;105;land;false;plains;1
2313;248;149;219;land;false;plains;1
2314;221;103;187;land;false;mountain;1
2315;203;158;200;land;false;mountain;1
2316;180;232;110;land;false;urban;1
2317;160;178;231;land;false;hills;1
2318;156;238;217;land;false;plains;1
2319;34;253;242;land;true;forest;1
2320;152;194;250;land;false;plains;1
2321;183;154;214;land;true;plains;1
2322;143;242;159;land;false;hills;1
2323;195;143;163;land;false;forest;1
2324;63;212;250;land;false;plains;1
2325;254;243;75;land;false;urban;1
2326;149;212;194;land;false;plains;1
2327;140;238;197;land;false;urban;1
2328;164;241;164;land;true;forest;1
2329;202;184;139;land;false;mountain;1
2330;247;225;135;land;false;plains;1
2331;217;89;239;land;false;plains;1
2332;224;178;145;land;false;forest;1
2333;124;164;222;land;false;desert;1
2334;232;55;236;land;true;mountain;1
2335;144;169;231;land;false;plains;1
2336;135;163;238;land;false;mountain;1
2337;220;228;198;land;false;forest;1
2338;162;131;223;land;false;mountain;1
2339;223;245;81;land;false;hills;1
2340;208;179;234;land;true;urban;1
2341;139;248;170;land;false;desert;1
2342;252;58;216;land;false;plains;1
2343;244;219;201;land;false;desert;1
2344;149;150;208;land;false;forest;1
2345;130;225;207;land;false;mountain;1
2346;241;251;250;land;false;hills;1
2347;84;216;232;land;false;urban;1
2348;238;185;221;land;true;urban;1
2349;199;239;176;land;false;hills;1
2350;238;169;128;land;false;plains;1
2351;248;222;80;land;false;urban;1
2352;140;205;181;land;false;plains;1
2353;212;219;167;land;false;desert;1
2354;189;163;198;land;false;desert;1
2355;164;155;253;land;false;hills;1
2356;251;195;112;land;false;plains;1
2357;152;122;244;land;false;hills;1
2358;225;247;30;land;false;forest;1
2359;95;247;226;land;false;urban;1
2360;242;252;49;land;true;hills;1
2361;207;241;201;land;false;mountain;1
2362;250;149;103;land;false;urban;1
2363;188;81;232;land;false;marsh;1
2364;192;103;240;land;false;plains;1
2365;253;182;134;land;true;desert;1
2366;114;241;146;land;false;hills;1
2367;218;90;234;land;false;forest;1
2368;239;129;137;land;false;forest;1
2369;226;155;197;land;false;hills;1
2370;254;122;227;land;false;forest;1
2371;234;246;147;land;false;mountain;1
2372;237;242;118;land;true;plains;1
2373;118;159;234;land;false;hills;1
2374;182;224;250;land;false;desert;1
2375;102;179;246;land;false;mountain;1
2376;192;204;105;land;false;desert;1
2377;197;234;229;land;false;forest;1
2378;214;186;133;land;false;mountain;1
2379;232;211;104;land;false;hills;1
2380;124;225;238;land;false;hills;1
2381;230;254;61;land;false;forest;1
2382;178;238;199;land;false;forest;1
2383;137;243;189;land;false;urban;1
2384;225;251;211;land;true;plains;1
2385;196;252;143;land;false;plains;1
2386;166;246;231;land;false;urban;1
2387;112;244;183;land;true;desert;1
2388;216;188;98;land;false;desert;1
2389;222;164;206;land;false;desert;1
2390;221;172;110;land;true;desert;1
2391;190;148;193;land;false;urban;1
2392;224;146;217;land;false;desert;1
2393;167;237;152;land;false;hills;1
2394;199;253;77;land;false;urban;1
2395;194;245;120;land;false;hills;1
2396;238;185;205;land;true;plains;1
2397;167;168;251;land;true;plains;1
2398;204;226;85;land;false;forest;1
2399;55;227;220;land;false;hills;1
2400;109;223;228;land;true;plains;1
2401;183;124;225;land;false;hills;1
2402;245;235;96;land;true;forest;1
2403;147;179;177;land;false;plains;1
2404;239;170;245;land;false;forest;1
2405;188;206;247;land;false;desert;1
2406;208;224;196;land;false;mountain;1
2407;59;253;243;land;false;urban;1
2408;181;69;252;land;false;urban;1
2409;254;52;227;land;false;mountain;1
2410;229;185;147;land;false;plains;1
2411;205;251;89;land;false;urban;1
2412;254;96;203;land;false;forest;1
2413;208;171;183;land;false;urban;1
2414;248;230;250;land;false;forest;1
2415;149;150;202;land;true;forest;1
2416;90;193;247;land;true;plains;1
2417;198;222;105;land;false;plains;1
2418;237;237;116;land;false;forest;1
2419;161;253;110;land;false;urban;1
2420;233;222;202;land;false;plains;1
2421;203;229;175;land;false;plains;1
2422;208;249;225;land;false;urban;1
2423;145;175;204;land;false;plains;1
2424;164;214;153;land;true;forest;1
2425;254;137;148;land;true;desert;1
2426;112;247;224;land;true;plains;1
2427;234;228;78;land;true;desert;1
2428;218;59;253;land;false;marsh;1
2429;204;148;223;land;false;plains;1
2430;88;241;238;land;false;forest;1
2431;75;220;233;land;false;plains;1
2432;250;102;215;land;false;forest;1
2433;155;170;225;land;false;plains;1
2434;75;245;236;land;false;forest;1
2435;103;252;195;land;false;plains;1
2436;223;205;100;land;false;plains;1
2437;210;207;226;land;false;plains;1
2438;73;208;239;land;true;hills;1
2439;158;206;231;land;false;forest;1
2440;170;225;128;land;false;plains;1
2441;208;233;195;land;true;urban;1
2442;153;144;212;land;true;hills;1
2443;142;188;225;land;false;hills;1
2444;166;182;182;land;false;forest;1
2445;235;52;222;land;false;plains;1
2446;228;165;215;land;false;desert;1
2447;242;236;114;land;false;plains;1
2448;227;236;220;land;true;plains;1
2449;155;124;242;land;false;urban;1
2450;212;246;112;land;true;urban;1
2451;177;135;244;land;false;urban;1
2452;232;211;254;land;false;plains;1
2453;242;89;205;land;false;forest;1
2454;196;180;252;land;false;plains;1
2455;239;159;253;land;false;hills;1
2456;79;209;216;land;false;plains;1
2457;247;249;123;land;false;plains;1
2458;236;171;239;land;false;forest;1
2459;173;254;128;land;false;hills;1
2460;186;154;183;land;false;forest;1
2461;237;221;121;land;false;desert;1
2462;153;238;213;land;true;plains;1
2463;209;191;246;land;false;plains;1
2464;217;54;234;land;false;forest;1
2465;149;197;223;land;false;desert;1
2466;243;173;194;land;false;plains;1
2467;156;182;217;land;false;desert;1
2468;232;204;135;land;false;plains;1
2469;224;181;197;land;false;hills;1
2470;126;230;197;land;false;hills;1
2471;132;250;183;land;false;desert;1
2472;156;191;198;land;true;desert;1
2473;219;119;169;land;false;plains;1
2474;241;225;106;land;false;mountain;1
2475;230;156;158;land;false;forest;1
2476;145;187;189;land;false;desert;1
2477;49;219;252;land;false;hills;1
2478;153;144;236;land;false;forest;1
2479;187;207;199;land;false;urban;1
2480;241;160;123;land;false;desert;1
2481;240;158;183;land;true;hills;1
2482;197;167;189;land;false;hills;1
2483;250;224;89;land;false;desert;1
2484;140;235;220;land;false;mountain;1
2485;220;94;201;land;false;desert;1
2486;229;217;189;land;false;hills;1
2487;190;205;234;land;false;urban;1
2488;212;167;217;land;true;urban;1
2489;126;248;202;land;false;hills;1
2490;84;215;202;land;false;desert;1
2491;105;167;240;land;true;plains;1
2492;169;173;217;land;false;plains;1
2493;246;225;144;land;false;hills;1
2494;188;183;168;land;false;plains;1
2495;247;196;75;land;false;desert;1
2496;218;206;204;land;false;hills;1
2497;173;179;213;land;false;hills;1
2498;223;199;158;land;false;forest;1
2499;241;177;190;land;false;plains;1
2500;121;241;221;land;true;urban;1
2501;248;181;204;land;false;plains;1
2502;235;240;192;land;false;forest;1
2503;166;177;181;land;false;marsh;1
2504;164;240;138;land;false;urban;1
2505;187;219;165;land;false;plains;1
2506;254;202;89;land;false;forest;1
2507;251;73;194;land;false;desert;1
2508;245;240;236;land;false;plains;1
2509;214;149;178;land;false;hills;1
2510;218;120;194;land;false;plains;1
2511;248;152;189;land;false;forest;1
2512;57;211;241;land;false;urban;1
2513;237;236;158;land;false;desert;1
2514;144;243;179;land;false;urban;1
2515;118;242;212;land;true;plains;1
2516;230;203;227;land;false;mountain;1
2517;225;185;203;land;true;forest;1
2518;155;207;174;land;true;mountain;1
2519;133;244;235;land;false;plains;1
2520;210;228;226;land;false;mountain;1
2521;175;165;185;land;false;forest;1
2522;235;170;186;land;false;hills;1
2523;203;188;116;land;false;mountain;1
2524;171;131;206;land;false;urban;1
2525;220;186;201;land;false;hills;1
2526;235;239;92;land;true;hills;1
2527;151;215;157;land;false;forest;1
2528;96;228;233;land;false;hills;1
2529;214;246;226;land;false;plains;1
2530;173;225;124;land;false;desert;1
2531;198;186;239;land;true;forest;1
2532;204;97;241;land;false;urban;1
2533;100;193;239;land;false;plains;1
2534;227;67;251;land;false;desert;1
2535;203;197;209;land;false;forest;1
2536;254;164;236;land;true;hills;1
2537;165;180;210;land;true;plains;1
2538;243;218;40;land;false;plains;1
2539;156;160;214;land;false;desert;1
2540;242;170;253;land;true;hills;1
2541;165;133;248;land;false;hills;1
2542;238;105;248;land;false;desert;1
2543;169;135;201;land;true;hills;1
2544;237;166;212;land;false;forest;1
2545;203;241;225;land;false;hills;1
2546;129;206;197;land;false;hills;1
2547;118;211;210;land;false;urban;1
2548;213;144;170;land;false;desert;1
2549;42;253;216;land;true;hills;1
2550;223;197;152;land;false;forest;1
2551;181;227;114;land;false;hills;1
2552;227;107;237;land;false;plains;1
2553;95;224;236;land;false;desert;1
2554;112;227;200;land;true;plains;1
2555;175;252;153;land;false;mountain;1
2556;228;147;241;land;true;plains;1
2557;164;227;173;land;false;desert;1
2558;111;166;245;land;false;desert;1
2559;116;200;209;land;false;forest;1
2560;116;236;165;land;false;urban;1
2561;214;213;184;land;true;desert;1
2562;215;114;186;land;false;mountain;1
2563;227;241;120;land;false;plains;1
2564;217;225;218;land;false;forest;1
2565;142;253;128;land;false;hills;1
2566;208;171;164;land;false;urban;1
2567;252;112;198;land;false;hills;1
2568;216;153;184;land;false;desert;1
2569;243;120;236;land;false;plains;1
2570;190;251;129;land;false;plains;1
2571;99;210;250;land;false;hills;1
2572;208;152;195;land;false;plains;1
2573;204;154;167;land;false;mountain;1
2574;204;142;190;land;true;jungle;1
2575;194;242;205;land;false;forest;1
2576;97;219;237;land;false;urban;1
2577;224;236;124;land;true;plains;1
2578;155;220;186;land;false;plains;1
2579;192;154;241;land;false;forest;1
2580;196;188;210;land;false;hills;1
2581;163;236;131;land;false;forest;1
2582;213;105;211;land;false;urban;1
2583;185;219;217;land;false;mountain;1
2584;188;254;188;land;false;marsh;1
2585;135;175;253;land;false;plains;1
2586;247;48;230;land;false;forest;1
2587;224;212;74;land;false;plains;1
2588;178;149;205;land;false;hills;1
2589;145;234;146;land;false;forest;1
2590;122;232;248;land;true;urban;1
2591;33;253;232;land;false;forest;1
2592;248;183;223;land;false;forest;1
2593;115;153;254;land;false;desert;1
2594;221;138;158;land;false;plains;1
2595;209;250;190;land;false;hills;1
2596;38;239;242;land;false;forest;1
2597;241;154;133;land;false;desert;1
2598;140;199;249;land;false;urban;1
2599;254;235;241;land;false;hills;1
2600;149;158;209;land;false;forest;1
2601;221;246;200;land;false;desert;1
2602;246;50;246;land;false;urban;1
2603;225;122;209;land;false;forest;1
2604;207;211;174;land;true;plains;1
2605;196;187;139;land;false;plains;1
2606;189;101;216;land;false;forest;1
2607;188;134;182;land;false;forest;1
2608;131;252;237;land;true;plains;1
2609;153;153;235;land;false;forest;1
2610;167;153;235;land;false;desert;1
2611;235;154;244;land;false;hills;1
2612;235;109;173;land;true;forest;1
2613;224;221;137;land;false;forest;1
2614;153;206;240;land;false;plains;1
2615;177;204;204;land;false;hills;1
2616;238;110;179;land;false;plains;1
2617;159;183;204;land;false;forest;1
2618;178;222;188;land;true;urban;1
2619;217;228;115;land;false;urban;1
2620;247;179;245;land;false;plains;1
2621;152;248;132;land;true;plains;1
2622;153;235;210;land;false;forest;1
2623;143;250;180;land;true;plains;1
2624;208;55;240;land;false;urban;1
2625;238;186;96;land;true;urban;1
2626;160;176;201;land;true;mountain;1
2627;184;251;150;land;false;forest;1
2628;241;189;127;land;false;urban;1
2629;129;187;247;land;false;hills;1
2630;249;230;87;land;true;plains;1
2631;202;228;176;land;true;urban;1
2632;123;225;236;land;false;plains;1
2633;102;252;253;land;false;forest;1
2634;205;226;87;land;false;plains;1
2635;209;188;203;land;false;hills;1
2636;220;174;182;land;true;hills;1
2637;184;248;210;land;false;forest;1
2638;187;99;253;land;true;plains;1
2639;192;150;246;land;false;forest;1
2640;238;236;52;land;false;plains;1
2641;247;213;71;land;false;forest;1
2642;251;222;98;land;false;desert;1
2643;151;236;117;land;false;forest;1
2644;228;169;163;land;false;desert;1
2645;160;252;125;land;false;plains;1
2646;179;235;209;land;true;urban;1
2647;76;228;209;land;false;forest;1
2648;203;153;167;land;false;plains;1
2649;125;189;253;land;false;plains;1
2650;195;217;112;land;false;urban;1
2651;164;205;249;land;false;mountain;1
2652;212;99;252;land;false;urban;1
2653;243;213;157;land;false;plains;1
2654;189;187;252;land;false;mountain;1
2655;203;87;236;land;false;plains;1
2656;189;254;244;land;false;mountain;1
2657;174;147;214;land;false;plains;1
2658;210;178;209;land;false;forest;1
2659;241;226;46;land;false;forest;1
2660;241;230;84;land;false;plains;1
2661;125;196;215;land;false;desert;1
2662;197;204;173;land;false;hills;1
2663;192;231;237;land;false;plains;1
2664;244;93;172;land;true;plains;1
2665;109;242;234;land;false;mountain;1
2666;140;225;146;land;false;hills;1
2667;249;242;29;land;false;forest;1
2668;164;241;210;land;false;hills;1
2669;201;223;155;land;false;plains;1
2670;173;230;232;land;false;forest;1
2671;157;215;130;land;false;hills;1
2672;115;188;253;land;true;forest;1
2673;216;132;161;land;true;forest;1
2674;248;234;218;land;false;hills;1
2675;158;249;99;land;false;forest;1
2676;230;111;227;land;true;forest;1
2677;173;224;182;land;false;desert;1
2678;237;94;179;land;false;hills;1
2679;244;144;213;land;false;urban;1
2680;112;249;191;land;true;hills;1
2681;77;231;218;land;false;hills;1
2682;171;225;153;land;false;hills;1
2683;93;219;225;land;false;desert;1
2684;201;231;182;land;true;plains;1
2685;247;168;164;land;false;desert;1
2686;173;205;206;land;true;forest;1
2687;198;218;221;land;true;mountain;1
2688;88;250;208;land;false;desert;1
2689;214;243;177;land;false;forest;1
2690;234;111;237;land;true;plains;1
2691;225;241;154;land;false;hills;1
2692;240;252;131;land;true;plains;1
2693;196;228;249;land;false;mountain;1
2694;135;254;189;land;false;urban;1
2695;132;243;193;land;false;plains;1
2696;211;221;177;land;true;plains;1
2697;121;224;179;land;false;mountain;1
2698;209;215;202;land;false;hills;1
2699;242;147;114;land;false;forest;1
2700;215;78;251;land;false;forest;1
2701;196;155;245;land;true;marsh;1
2702;195;189;229;land;true;plains;1
2703;181;217;155;land;true;plains;1
2704;139;141;223;land;false;forest;1
2705;105;186;220;land;false;plains;1
2706;239;245;220;land;false;plains;1
2707;229;196;90;land;false;forest;1
2708;246;209;241;land;false;forest;1
2709;183;148;235;land;false;mountain;1
2710;237;184;242;land;false;plains;1
2711;55;251;245;land;false;plains;1
2712;154;250;146;land;false;urban;1
2713;251;241;224;land;false;hills;1
2714;202;116;240;land;true;jungle;1
2715;219;203;109;land;false;hills;1
2716;157;250;96;land;false;forest;1
2717;213;112;223;land;false;hills;1
2718;250;216;254;land;true;marsh;1
2719;239;211;242;land;false;plains;1
2720;118;208;210;land;false;hills;1
2721;127;235;159;land;false;forest;1
2722;93;200;212;land;false;mountain;1
2723;228;222;96;land;false;hills;1
2724;191;155;198;land;false;mountain;1
2725;161;189;218;land;false;forest;1
2726;185;199;148;land;false;plains;1
2727;188;171;151;land;false;plains;1
2728;89;224;203;land;false;hills;1
2729;111;175;228;land;false;forest;1
2730;130;244;239;land;false;forest;1
2731;221;109;248;land;false;urban;1
2732;153;200;211;land;false;plains;1
2733;115;238;218;land;true;hills;1
2734;129;182;237;land;false;plains;1
2735;197;170;201;land;false;mountain;1
2736;231;104;192;land;false;urban;1
2737;221;172;211;land;false;plains;1
2738;135;221;166;land;false;plains;1
2739;239;254;98;land;false;forest;1
2740;195;153;209;land;false;forest;1
2741;190;239;156;land;false;urban;1
2742;124;242;248;land;false;urban;1
2743;152;174;236;land;false;hills;1
2744;237;146;242;land;false;hills;1
2745;59;216;230;land;false;forest;1
2746;235;155;214;land;false;forest;1
2747;125;207;211;land;false;plains;1
2748;106;239;165;land;false;plains;1
2749;177;213;167;land;false;hills;1
2750;82;243;241;land;false;forest;1
2751;194;204;221;land;true;plains;1
2752;110;184;251;land;false;mountain;1
2753;177;216;249;land;false;forest;1
2754;225;216;125;land;true;plains;1
2755;175;180;232;land;false;forest;1
2756;199;254;64;land;true;mountain;1
2757;158;195;150;land;false;urban;1
2758;243;196;251;land;false;urban;1
2759;245;228;150;land;false;desert;1
2760;228;92;212;land;false;plains;1
2761;209;196;132;land;false;plains;1
2762;193;245;92;land;true;forest;1
2763;213;220;164;land;false;desert;1
2764;247;133;219;land;false;plains;1
2765;226;167;221;land;true;desert;1
2766;238;219;106;land;true;plains;1
2767;150;211;247;land;true;plains;1
2768;75;203;229;land;false;urban;1
2769;123;235;220;land;false;plains;1
2770;181;118;234;land;false;plains;1
2771;176;219;132;land;true;forest;1
2772;152;179;238;land;false;desert;1
2773;238;132;164;land;false;urban;1
2774;205;60;245;land;false;plains;1
2775;226;249;119;land;false;desert;1
2776;151;242;193;land;false;plains;1
2777;125;224;213;land;false;plains;1
2778;241;109;211;land;false;plains;1
2779;108;229;235;land;false;hills;1
2780;234;196;149;land;false;urban;1
2781;175;244;184;land;false;desert;1
2782;154;207;160;land;true;urban;1
2783;91;238;249;land;true;plains;1
2784;228;213;147;land;false;desert;1
2785;185;71;247;land;true;mountain;1
2786;230;180;161;land;false;forest;1
2787;173;246;224;land;false;forest;1
2788;214;214;230;land;false;desert;1
2789;127;241;240;land;true;hills;1
2790;162;253;202;land;false;urban;1
2791;108;212;251;land;false;plains;1
2792;237;221;86;land;false;hills;1
2793;182;212;180;land;false;plains;1
2794;186;236;145;land;true;plains;1
2795;176;235;169;land;false;plains;1
2796;226;237;158;land;false;hills;1
2797;172;229;242;land;false;desert;1
2798;68;253;194;land;false;urban;1
2799;208;233;236;land;true;desert;1
2800;132;178;235;land;false;hills;1
2801;158;239;198;land;true;hills;1
2802;174;169;232;land;true;forest;1
2803;214;220;164;land;false;urban;1
2804;242;213;97;land;false;urban;1
2805;157;200;229;land;false;mountain;1
2806;124;162;235;land;false;plains;1
2807;209;228;221;land;false;forest;1
2808;204;134;196;land;false;desert;1
2809;238;169;107;land;false;plains;1
2810;167;110;226;land;false;hills;1
2811;170;213;234;land;false;desert;1
2812;210;98;211;land;true;hills;1
2813;242;117;211;land;false;plains;1
2814;122;230;208;land;false;plains;1
2815;154;202;213;land;false;plains;1
2816;193;99;234;land;false;plains;1
2817;241;221;64;land;true;desert;1
2818;234;180;100;land;false;desert;1
2819;129;235;236;land;false;forest;1
2820;106;201;203;land;false;forest;1
2821;196;152;248;land;false;mountain;1
2822;238;236;30;land;false;hills;1
2823;140;230;142;land;false;plains;1
2824;223;197;186;land;false;plains;1
2825;232;192;160;land;false;desert;1
2826;168;181;215;land;false;plains;1
2827;229;227;206;land;false;hills;1
2828;248;201;114;land;false;urban;1
2829;229;251;22;land;true;desert;1
2830;155;226;160;land;false;forest;1
2831;34;249;232;land;false;forest;1
2832;95;245;247;land;false;forest;1
2833;243;219;196;land;true;urban;1
2834;247;175;244;land;false;forest;1
2835;181;223;148;land;false;plains;1
2836;159;164;185;land;false;forest;1
2837;246;67;215;land;false;forest;1
2838;240;168;239;land;true;urban;1
2839;177;143;223;land;true;hills;1
2840;239;81;226;land;false;forest;1
2841;239;196;75;land;true;plains;1
2842;234;148;196;land;false;plains;1
2843;168;186;197;land;true;plains;1
2844;237;214;234;land;true;desert;1
2845;249;188;86;land;true;hills;1
2846;192;103;244;land;false;hills;1
2847;179;78;245;land;true;forest;1
2848;247;154;152;land;false;forest;1
2849;225;246;251;land;true;forest;1
2850;225;245;207;land;true;plains;1
2851;134;251;241;land;true;desert;1
2852;205;245;249;land;false;plains;1
2853;240;205;205;land;false;plains;1
2854;227;189;123;land;false;forest;1
2855;208;123;236;land;false;plains;1
2856;215;233;60;land;true;urban;1
2857;176;208;117;land;true;hills;1
2858;166;107;251;land;false;plains;1
2859;254;224;149;land;false;forest;1
2860;177;167;224;land;false;forest;1
2861;158;173;223;land;false;hills;1
2862;83;246;180;land;false;mountain;1
2863;205;151;195;land;false;hills;1
2864;183;244;247;land;true;forest;1
2865;204;215;198;land;false;urban;1
2866;229;227;63;land;false;marsh;1
2867;229;127;239;land;false;plains;1
2868;251;86;216;land;false;desert;1
2869;186;235;169;land;false;urban;1
2870;244;169;219;land;false;forest;1
2871;178;191;161;land;false;forest;1
2872;214;229;158;land;false;hills;1
2873;185;158;179;land;false;hills;1
2874;194;163;252;land;true;desert;1
2875;233;159;199;land;false;hills;1
2876;215;149;178;land;false;plains;1
2877;124;222;230;land;false;desert;1
2878;250;81;195;land;true;forest;1
2879;239;97;222;land;true;plains;1
2880;174;152;210;land;false;forest;1
2881;247;42;226;land;false;desert;1
2882;194;206;166;land;false;desert;1
2883;213;156;250;land;false;plains;1
2884;204;120;230;land;true;forest;1
2885;197;111;216;land;false;forest;1
2886;71;212;251;land;false;hills;1
2887;224;220;164;land;false;hills;1
2888;186;166;252;land;true;hills;1
2889;226;203;123;land;false;marsh;1
2890;162;224;201;land;false;urban;1
2891;224;194;95;land;false;mountain;1
2892;224;198;200;land;true;urban;1
2893;254;215;189;land;false;urban;1
2894;240;152;153;land;false;plains;1
2895;186;253;167;land;true;plains;1
2896;232;24;253;land;true;forest;1
2897;97;195;239;land;false;plains;1
2898;247;247;190;land;true;desert;1
2899;129;220;165;land;false;forest;1
2900;251;240;220;land;false;desert;1
2901;240;147;244;land;false;urban;1
2902;205;224;249;land;false;plains;1
2903;84;242;217;land;false;hills;1
2904;238;198;246;land;true;plains;1
2905;175;208;129;land;false;urban;1
2906;217;115;201;land;false;plains;1
2907;94;169;246;land;false;plains;1
2908;128;167;239;land;false;plains;1
2909;184;141;244;land;false;plains;1
2910;189;181;176;land;false;plains;1
2911;250;194;157;land;true;plains;1
2912;112;246;250;land;false;plains;1
2913;236;247;127;land;false;hills;1
2914;185;173;148;land;true;urban;1
2915;251;186;254;land;false;hills;1
2916;228;167;208;land;false;forest;1
2917;118;215;202;land;false;hills;1
2918;252;88;221;land;false;desert;1
2919;248;127;242;land;false;hills;1
2920;196;90;215;land;false;urban;1
2921;195;240;115;land;false;plains;1
2922;124;179;210;land;false;desert;1
2923;209;77;241;land;false;plains;1
2924;180;248;74;land;false;plains;1
2925;247;223;248;land;false;hills;1
2926;151;252;244;land;true;plains;1
2927;237;213;105;land;false;hills;1
2928;199;210;130;land;true;forest;1
2929;99;232;197;land;false;plains;1
2930;139;176;201;land;true;jungle;1
2931;234;83;254;land;false;plains;1
2932;195;175;157;land;false;plains;1
2933;237;49;237;land;false;desert;1
2934;98;166;249;land;false;forest;1
2935;240;139;199;land;true;plains;1
2936;189;239;201;land;false;desert;1
2937;244;227;243;land;true;plains;1
2938;253;209;150;land;false;plains;1
2939;229;98;193;land;false;forest;1
2940;195;220;186;land;false;desert;1
2941;250;134;169;land;false;plains;1
2942;215;139;173;land;true;plains;1
2943;159;180;207;land;false;forest;1
2944;179;240;135;land;false;urban;1
2945;188;194;209;land;false;urban;1
2946;236;114;155;land;false;plains;1
2947;205;239;102;land;false;plains;1
2948;224;159;235;land;false;forest;1
2949;192;217;233;land;false;plains;1
2950;137;209;161;land;false;hills;1
2951;243;150;203;land;false;urban;1
2952;190;131;195;land;false;forest;1
2953;97;240;228;land;false;urban;1
2954;171;99;236;land;false;forest;1
2955;239;113;240;land;true;forest;1
2956;137;168;251;land;false;plains;1
2957;190;187;220;land;false;forest;1
2958;103;165;239;land;true;urban;1
2959;221;185;157;land;false;forest;1
2960;236;39;240;land;false;forest;1
2961;164;209;216;land;false;hills;1
2962;164;159;219;land;false;mountain;1
2963;217;87;213;land;false;plains;1
2964;233;159;183;land;false;desert;1
2965;100;222;226;land;false;plains;1
2966;251;220;185;land;false;forest;1
2967;103;237;191;land;false;plains;1
2968;79;219;238;land;true;marsh;1
2969;119;233;235;land;true;urban;1
2970;212;146;189;land;false;plains;1
2971;197;200;137;land;false;forest;1
2972;159;150;237;land;false;desert;1
2973;236;106;165;land;true;hills;1
2974;138;247;205;land;true;forest;1
2975;224;104;184;land;false;hills;1
2976;245;253;91;land;false;urban;1
2977;79;242;250;land;true;forest;1
2978;211;219;140;land;false;mountain;1
2979;230;129;247;land;false;hills;1
2980;177;106;238;land;false;desert;1
2981;195;183;217;land;false;hills;1
2982;235;246;43;land;false;forest;1
2983;130;216;207;land;false;plains;1
2984;193;211;215;land;false;hills;1
2985;148;198;206;land;false;hills;1
2986;189;239;74;land;false;forest;1
2987;106;215;222;land;true;forest;1
2988;234;72;251;land;false;forest;1
2989;185;169;199;land;true;plains;1
2990;120;252;136;land;false;urban;1
2991;178;238;177;land;false;plains;1
2992;244;197;236;land;true;plains;1
2993;226;201;87;land;true;forest;1
2994;145;249;168;land;false;forest;1
2995;186;211;122;land;false;urban;1
2996;236;172;120;land;false;forest;1
2997;147;250;243;land;false;desert;1
2998;187;241;199;land;false;plains;1
2999;246;136;179;land;false;forest;1
3000;219;189;164;land;false;forest;1
3001;168;174;174;land;false;hills;1
3002;233;185;112;land;false;plains;1
3003;232;227;124;land;false;forest;1
3004;238;251;25;land;false;marsh;1
3005;246;117;234;land;false;forest;1
3006;162;242;188;land;false;plains;1
3007;210;235;192;land;true;hills;1
3008;243;206;95;land;false;mountain;1
3009;155;156;191;land;false;forest;1
3010;83;209;216;land;true;forest;1
3011;231;236;76;land;false;mountain;1
3012;216;207;85;land;false;plains;1
3013;254;103;205;land;false;urban;1
3014;251;213;72;land;false;hills;1
3015;221;157;236;land;true;desert;1
3016;84;196;252;land;false;plains;1
3017;140;233;227;land;false;forest;1
3018;182;130;224;land;false;plains;1
3019;211;243;243;land;false;hills;1
3020;254;226;158;land;false;urban;1
3021;188;237;175;land;true;plains;1
3022;178;181;201;land;true;plains;1
3023;90;206;231;land;true;plains;1
3024;159;138;240;land;false;hills;1
3025;240;215;188;land;false;plains;1
3026;183;151;228;land;false;plains;1
3027;234;174;138;land;false;forest;1
3028;196;238;234;land;false;forest;1
3029;242;245;198;land;false;hills;1
3030;241;226;158;land;false;forest;1
3031;253;203;161;land;false;forest;1
3032;128;232;148;land;false;mountain;1
3033;132;183;254;land;false;plains;1
3034;164;109;236;land;false;mountain;1
3035;224;71;228;land;false;plains;1
3036;225;191;230;land;false;hills;1
3037;217;102;251;land;false;desert;1
3038;241;175;238;land;false;hills;1
3039;135;183;238;land;false;forest;1
3040;246;185;92;land;false;forest;1
3041;224;163;199;land;false;urban;1
3042;209;115;214;land;false;plains;1
3043;220;137;164;land;false;desert;1
3044;221;97;243;land;true;forest;1
3045;182;100;228;land;false;plains;1
3046;130;205;208;land;false;mountain;1
3047;249;196;102;land;true;plains;1
3048;185;121;224;land;false;plains;1
3049;221;137;245;land;false;forest;1
3050;163;218;220;land;false;urban;1
3051;214;223;69;land;false;mountain;1
3052;229;224;245;land;false;desert;1
3053;166;205;134;land;true;plains;1
3054;233;179;175;land;true;hills;1
3055;133;128;248;land;false;desert;1
3056;89;192;225;land;true;urban;1
3057;201;186;133;land;false;forest;1
3058;148;246;231;land;true;urban;1
3059;131;235;234;land;false;hills;1
3060;103;167;252;land;false;mountain;1
3061;219;235;160;land;false;forest;1
3062;238;246;51;land;false;forest;1
3063;190;221;239;land;false;urban;1
3064;189;183;210;land;false;plains;1
3065;230;222;214;land;false;forest;1
3066;217;211;141;land;false;plains;1
3067;214;177;117;land;false;forest;1
3068;254;168;151;land;false;mountain;1
3069;128;186;211;land;false;hills;1
3070;183;252;239;land;false;plains;1
3071;207;227;207;land;false;plains;1
3072;177;254;200;land;false;plains;1
3073;212;231;242;land;true;hills;1
3074;146;231;194;land;false;mountain;1
3075;188;182;195;land;false;plains;1
3076;84;205;214;land;false;hills;1
